term,presence,absence,IG
slump,19,927,0.14191509660441093
slur,19,927,0.14191509660441093
isc,19,927,0.14191509660441093
oadby,19,927,0.14191509660441093
foe,19,927,0.14191509660441093
herts,19,927,0.14191509660441093
heroes,19,927,0.14191509660441093
trademark,19,927,0.14191509660441093
rfa,19,927,0.14191509660441093
brampton,19,927,0.14191509660441093
polio,19,927,0.14191509660441093
fob,19,927,0.14191509660441093
hesitant,19,927,0.14191509660441093
poplar,19,927,0.14191509660441093
solway,19,927,0.14191509660441093
saharan,19,927,0.14191509660441093
metrology,19,927,0.14191509660441093
cheryl,19,927,0.14191509660441093
unfilled,19,927,0.14191509660441093
nutritional,19,927,0.14191509660441093
gridlock,19,927,0.14191509660441093
cautionary,19,927,0.14191509660441093
beating,19,927,0.14191509660441093
soteria,19,927,0.14191509660441093
billing,19,927,0.14191509660441093
majestic,19,927,0.14191509660441093
abound,19,927,0.14191509660441093
herbert,19,927,0.14191509660441093
cursory,18,928,0.13594477344050668
tracker,18,928,0.13594477344050668
inevitability,18,928,0.13594477344050668
tudor,18,928,0.13594477344050668
airbrush,18,928,0.13594477344050668
nautical,18,928,0.13594477344050668
subvert,18,928,0.13594477344050668
mapping,18,928,0.13594477344050668
foil,18,928,0.13594477344050668
monarchy,18,928,0.13594477344050668
ineos,18,928,0.13594477344050668
steps,18,928,0.13594477344050668
tumble,18,928,0.13594477344050668
brierfield,18,928,0.13594477344050668
resources,18,928,0.13594477344050668
responsiveness,18,928,0.13594477344050668
cats,18,928,0.13594477344050668
orthodox,18,928,0.13594477344050668
hey,18,928,0.13594477344050668
pithy,18,928,0.13594477344050668
cumulatively,18,928,0.13594477344050668
grassland,18,928,0.13594477344050668
subcontract,18,928,0.13594477344050668
rehouse,18,928,0.13594477344050668
ports,18,928,0.13594477344050668
domicile,18,928,0.13594477344050668
suffocate,18,928,0.13594477344050668
sepsis,18,928,0.13594477344050668
shuffle,18,928,0.13594477344050668
oblivion,18,928,0.13594477344050668
oblivious,18,928,0.13594477344050668
suffrage,18,928,0.13594477344050668
aviva,18,928,0.13594477344050668
diabetic,18,928,0.13594477344050668
hr,18,928,0.13594477344050668
vigil,18,928,0.13594477344050668
banks,18,928,0.13594477344050668
slapp,18,928,0.13594477344050668
hayley,18,928,0.13594477344050668
scupper,18,928,0.13594477344050668
supervisor,18,928,0.13594477344050668
dissatisfied,18,928,0.13594477344050668
almighty,18,928,0.13594477344050668
blessed,18,928,0.13594477344050668
supporters,18,928,0.13594477344050668
overdose,18,928,0.13594477344050668
filling,18,928,0.13594477344050668
fictitious,18,928,0.13594477344050668
bathwater,18,928,0.13594477344050668
linear,18,928,0.13594477344050668
supremacy,18,928,0.13594477344050668
calamitous,18,928,0.13594477344050668
surname,18,928,0.13594477344050668
alstom,18,928,0.13594477344050668
incurable,18,928,0.13594477344050668
brom,18,928,0.13594477344050668
boots,18,928,0.13594477344050668
felixstowe,18,928,0.13594477344050668
heywood,18,928,0.13594477344050668
helsby,18,928,0.13594477344050668
zimbabwe,18,928,0.13594477344050668
expected,18,928,0.13594477344050668
maxe,18,928,0.13594477344050668
demonstrator,18,928,0.13594477344050668
aldi,18,928,0.13594477344050668
hawk,18,928,0.13594477344050668
newbie,18,928,0.13594477344050668
inexplicably,18,928,0.13594477344050668
infinitely,18,928,0.13594477344050668
girlfriend,18,928,0.13594477344050668
outpouring,18,928,0.13594477344050668
lobbies,18,928,0.13594477344050668
scaffold,18,928,0.13594477344050668
savvy,18,928,0.13594477344050668
permissive,18,928,0.13594477344050668
cromwell,18,928,0.13594477344050668
bacteria,18,928,0.13594477344050668
consignment,18,928,0.13594477344050668
mediate,18,928,0.13594477344050668
clap,18,928,0.13594477344050668
arnold,18,928,0.13594477344050668
thinker,18,928,0.13594477344050668
uganda,18,928,0.13594477344050668
partners,18,928,0.13594477344050668
coalminer,18,928,0.13594477344050668
radnor,18,928,0.13594477344050668
bankroll,18,928,0.13594477344050668
collector,18,928,0.13594477344050668
trojan,18,928,0.13594477344050668
fta,18,928,0.13594477344050668
compensatory,18,928,0.13594477344050668
disseminate,18,928,0.13594477344050668
autocracy,18,928,0.13594477344050668
hizb,18,928,0.13594477344050668
hmos,18,928,0.13594477344050668
canadians,18,928,0.13594477344050668
cosy,18,928,0.13594477344050668
temperate,18,928,0.13594477344050668
secrets,18,928,0.13594477344050668
prudence,18,928,0.13594477344050668
spennymoor,18,928,0.13594477344050668
ecologically,18,928,0.13594477344050668
radcliffe,18,928,0.13594477344050668
radicalism,18,928,0.13594477344050668
insolvent,18,928,0.13594477344050668
warped,18,928,0.13594477344050668
petrostate,18,928,0.13594477344050668
pessimism,18,928,0.13594477344050668
intricacy,18,928,0.13594477344050668
emphatic,18,928,0.13594477344050668
jenkins,18,928,0.13594477344050668
predominant,18,928,0.13594477344050668
heartily,18,928,0.13594477344050668
cruell,18,928,0.13594477344050668
philanthropist,18,928,0.13594477344050668
composite,18,928,0.13594477344050668
phenomenally,18,928,0.13594477344050668
premises,18,928,0.13594477344050668
windmill,18,928,0.13594477344050668
matching,18,928,0.13594477344050668
dull,18,928,0.13594477344050668
petroineos,18,928,0.13594477344050668
flatten,18,928,0.13594477344050668
neuro,18,928,0.13594477344050668
consett,18,928,0.13594477344050668
conspire,18,928,0.13594477344050668
creed,18,928,0.13594477344050668
deceit,18,928,0.13594477344050668
lions,18,928,0.13594477344050668
ut,18,928,0.13594477344050668
stellar,18,928,0.13594477344050668
kingswinford,18,928,0.13594477344050668
coaker,18,928,0.13594477344050668
interactive,18,928,0.13594477344050668
wavertree,18,928,0.13594477344050668
disarmament,18,928,0.13594477344050668
debit,18,928,0.13594477344050668
friern,18,928,0.13594477344050668
commercialise,18,928,0.13594477344050668
snapback,18,928,0.13594477344050668
scapegoat,18,928,0.13594477344050668
weren,18,928,0.13594477344050668
openreach,18,928,0.13594477344050668
propulsion,18,928,0.13594477344050668
beard,18,928,0.13594477344050668
syrians,18,928,0.13594477344050668
oilfield,18,928,0.13594477344050668
simpson,18,928,0.13594477344050668
hilt,18,928,0.13594477344050668
physiotherapy,18,928,0.13594477344050668
reddish,18,928,0.13594477344050668
throne,18,928,0.13594477344050668
neighbours,18,928,0.13594477344050668
prices,18,928,0.13594477344050668
boundless,18,928,0.13594477344050668
deepening,18,928,0.13594477344050668
renegotiation,18,928,0.13594477344050668
thorpe,18,928,0.13594477344050668
warriors,18,928,0.13594477344050668
compose,18,928,0.13594477344050668
reconvene,18,928,0.13594477344050668
es,18,928,0.13594477344050668
batch,18,928,0.13594477344050668
der,18,928,0.13594477344050668
modi,18,928,0.13594477344050668
rope,18,928,0.13594477344050668
capitulation,18,928,0.13594477344050668
decree,18,928,0.13594477344050668
coombes,18,928,0.13594477344050668
deaths,18,928,0.13594477344050668
bucks,18,928,0.13594477344050668
predetermine,18,928,0.13594477344050668
accustomed,18,928,0.13594477344050668
viscount,18,928,0.13594477344050668
ailment,18,928,0.13594477344050668
taoiseach,18,928,0.13594477344050668
charlton,18,928,0.13594477344050668
greatness,18,928,0.13594477344050668
deadlock,18,928,0.13594477344050668
perinatal,18,928,0.13594477344050668
thematic,18,928,0.13594477344050668
censor,18,928,0.13594477344050668
hamstring,18,928,0.13594477344050668
lacuna,18,928,0.13594477344050668
forebear,18,928,0.13594477344050668
streaming,18,928,0.13594477344050668
deborah,18,928,0.13594477344050668
ewing,18,928,0.13594477344050668
adolescence,18,928,0.13594477344050668
negativity,18,928,0.13594477344050668
cafe,18,928,0.13594477344050668
rearmament,18,928,0.13594477344050668
forecaster,18,928,0.13594477344050668
ehrc,18,928,0.13594477344050668
martial,18,928,0.13594477344050668
hams,18,928,0.13594477344050668
motherhood,18,928,0.13594477344050668
uproot,18,928,0.13594477344050668
launchpad,18,928,0.13594477344050668
punctuality,18,928,0.13594477344050668
deeming,18,928,0.13594477344050668
punishable,18,928,0.13594477344050668
lovingly,18,928,0.13594477344050668
architectural,18,928,0.13594477344050668
jealous,18,928,0.13594477344050668
unaccounted,18,928,0.13594477344050668
cape,18,928,0.13594477344050668
backslide,18,928,0.13594477344050668
bentley,18,928,0.13594477344050668
flounder,18,928,0.13594477344050668
jot,18,928,0.13594477344050668
trusts,18,928,0.13594477344050668
discern,18,928,0.13594477344050668
institutionalise,18,928,0.13594477344050668
nanny,18,928,0.13594477344050668
sided,18,928,0.13594477344050668
shudder,18,928,0.13594477344050668
damning,18,928,0.13594477344050668
graduation,18,928,0.13594477344050668
sandy,18,928,0.13594477344050668
sneer,18,928,0.13594477344050668
celebrated,18,928,0.13594477344050668
directorate,18,928,0.13594477344050668
mercenary,18,928,0.13594477344050668
hounslow,18,928,0.13594477344050668
hours,18,928,0.13594477344050668
orwellian,18,928,0.13594477344050668
calculated,18,928,0.13594477344050668
deafen,18,928,0.13594477344050668
orbit,18,928,0.13594477344050668
painting,18,928,0.13594477344050668
paddy,18,928,0.13594477344050668
impassione,18,928,0.13594477344050668
relie,18,928,0.13594477344050668
napoleon,18,928,0.13594477344050668
mythical,18,928,0.13594477344050668
airbnbs,18,928,0.13594477344050668
resurfacing,18,928,0.13594477344050668
liquidity,18,928,0.13594477344050668
sadistic,18,928,0.13594477344050668
harmonise,18,928,0.13594477344050668
probable,18,928,0.13594477344050668
bisexual,18,928,0.13594477344050668
pinpoint,18,928,0.13594477344050668
sickening,18,928,0.13594477344050668
marple,18,928,0.13594477344050668
wolds,18,928,0.13594477344050668
powys,18,928,0.13594477344050668
patients,18,928,0.13594477344050668
contracts,18,928,0.13594477344050668
cheerleader,18,928,0.13594477344050668
chesterton,18,928,0.13594477344050668
worklessness,18,928,0.13594477344050668
oyster,18,928,0.13594477344050668
assisted,18,928,0.13594477344050668
infrequently,18,928,0.13594477344050668
chasm,18,928,0.13594477344050668
duties,18,928,0.13594477344050668
glorification,18,928,0.13594477344050668
disgusted,18,928,0.13594477344050668
vocation,18,928,0.13594477344050668
laptop,18,928,0.13594477344050668
confiscation,18,928,0.13594477344050668
polarisation,18,928,0.13594477344050668
extracurricular,18,928,0.13594477344050668
torpedo,18,928,0.13594477344050668
macroeconomic,18,928,0.13594477344050668
cylinder,18,928,0.13594477344050668
shipbuilde,18,928,0.13594477344050668
ancillary,18,928,0.13594477344050668
purposefully,18,928,0.13594477344050668
sheriff,18,928,0.13594477344050668
disinfectant,18,928,0.13594477344050668
righteous,18,928,0.13594477344050668
unconscious,18,928,0.13594477344050668
assets,18,928,0.13594477344050668
paignton,18,928,0.13594477344050668
libel,18,928,0.13594477344050668
restitution,18,928,0.13594477344050668
minibus,18,928,0.13594477344050668
brag,18,928,0.13594477344050668
tract,18,928,0.13594477344050668
corrode,18,928,0.13594477344050668
taxpayers,18,928,0.13594477344050668
christ,18,928,0.13594477344050668
hee,18,928,0.13594477344050668
te,18,928,0.13594477344050668
cordial,18,928,0.13594477344050668
rmt,18,928,0.13594477344050668
liberalism,18,928,0.13594477344050668
dickens,18,928,0.13594477344050668
chide,18,928,0.13594477344050668
herring,18,928,0.13594477344050668
playwright,18,928,0.13594477344050668
shoehorn,18,928,0.13594477344050668
bi,18,928,0.13594477344050668
dictionary,18,928,0.13594477344050668
ludlow,18,928,0.13594477344050668
conduit,18,928,0.13594477344050668
confected,18,928,0.13594477344050668
placate,18,928,0.13594477344050668
engaging,18,928,0.13594477344050668
irresponsibly,18,928,0.13594477344050668
hymn,18,928,0.13594477344050668
sharpen,18,928,0.13594477344050668
ivf,18,928,0.13594477344050668
unenforceable,18,928,0.13594477344050668
wayside,18,928,0.13594477344050668
atm,18,928,0.13594477344050668
inequalities,18,928,0.13594477344050668
kleptocrat,18,928,0.13594477344050668
derwent,18,928,0.13594477344050668
weekday,18,928,0.13594477344050668
ethnically,18,928,0.13594477344050668
pneumonia,18,928,0.13594477344050668
grenade,18,928,0.13594477344050668
inaccuracy,18,928,0.13594477344050668
delusion,18,928,0.13594477344050668
abbot,18,928,0.13594477344050668
pointing,18,928,0.13594477344050668
abdication,18,928,0.13594477344050668
camel,18,928,0.13594477344050668
abdicate,17,929,0.12988803840203755
coincidentally,17,929,0.12988803840203755
shellfish,17,929,0.12988803840203755
fourfold,17,929,0.12988803840203755
foyle,17,929,0.12988803840203755
fracke,17,929,0.12988803840203755
tawe,17,929,0.12988803840203755
pushback,17,929,0.12988803840203755
glioblastoma,17,929,0.12988803840203755
unserious,17,929,0.12988803840203755
inauguration,17,929,0.12988803840203755
burnout,17,929,0.12988803840203755
regularise,17,929,0.12988803840203755
substantiate,17,929,0.12988803840203755
concerns,17,929,0.12988803840203755
burial,17,929,0.12988803840203755
improvements,17,929,0.12988803840203755
deluge,17,929,0.12988803840203755
applause,17,929,0.12988803840203755
hendy,17,929,0.12988803840203755
outcomes,17,929,0.12988803840203755
descriptor,17,929,0.12988803840203755
desecrate,17,929,0.12988803840203755
desecration,17,929,0.12988803840203755
unfailingly,17,929,0.12988803840203755
rangers,17,929,0.12988803840203755
cloth,17,929,0.12988803840203755
deserved,17,929,0.12988803840203755
naysayer,17,929,0.12988803840203755
sydney,17,929,0.12988803840203755
ridley,17,929,0.12988803840203755
monger,17,929,0.12988803840203755
coronial,17,929,0.12988803840203755
vociferous,17,929,0.12988803840203755
donkey,17,929,0.12988803840203755
srebrenica,17,929,0.12988803840203755
stalker,17,929,0.12988803840203755
lifecycle,17,929,0.12988803840203755
sew,17,929,0.12988803840203755
footbridge,17,929,0.12988803840203755
landlords,17,929,0.12988803840203755
concurrently,17,929,0.12988803840203755
diy,17,929,0.12988803840203755
concurrent,17,929,0.12988803840203755
staging,17,929,0.12988803840203755
figen,17,929,0.12988803840203755
referee,17,929,0.12988803840203755
sfi,17,929,0.12988803840203755
encroach,17,929,0.12988803840203755
sever,17,929,0.12988803840203755
severance,17,929,0.12988803840203755
togetherness,17,929,0.12988803840203755
postcard,17,929,0.12988803840203755
checkpoint,17,929,0.12988803840203755
servicing,17,929,0.12988803840203755
elder,17,929,0.12988803840203755
lossiemouth,17,929,0.12988803840203755
hindrance,17,929,0.12988803840203755
marginally,17,929,0.12988803840203755
refit,17,929,0.12988803840203755
lawbreaker,17,929,0.12988803840203755
notting,17,929,0.12988803840203755
begging,17,929,0.12988803840203755
thamesmead,17,929,0.12988803840203755
judgement,17,929,0.12988803840203755
variance,17,929,0.12988803840203755
valour,17,929,0.12988803840203755
flare,17,929,0.12988803840203755
eighteen,17,929,0.12988803840203755
imaginary,17,929,0.12988803840203755
asb,17,929,0.12988803840203755
waverley,17,929,0.12988803840203755
feeble,17,929,0.12988803840203755
ferociously,17,929,0.12988803840203755
oncologist,17,929,0.12988803840203755
llandudno,17,929,0.12988803840203755
daytime,17,929,0.12988803840203755
san,17,929,0.12988803840203755
arthritis,17,929,0.12988803840203755
processor,17,929,0.12988803840203755
cdc,17,929,0.12988803840203755
judy,17,929,0.12988803840203755
pathology,17,929,0.12988803840203755
twofold,17,929,0.12988803840203755
bookshop,17,929,0.12988803840203755
boon,17,929,0.12988803840203755
erith,17,929,0.12988803840203755
uninhabitable,17,929,0.12988803840203755
indomitable,17,929,0.12988803840203755
alacrity,17,929,0.12988803840203755
disablement,17,929,0.12988803840203755
santa,17,929,0.12988803840203755
texte,17,929,0.12988803840203755
arrows,17,929,0.12988803840203755
hotels,17,929,0.12988803840203755
prestwick,17,929,0.12988803840203755
hartley,17,929,0.12988803840203755
dystopian,17,929,0.12988803840203755
